ANALOG TESTS,BOUNDARY SCAN TESTS,CONTACT TEST,DISCHARGING CAPACITORS,FAILED_TESTS,FRAMESCAN,HIGH_RANGE_VALUE_TESTS,LINE,LOW_RANGE_VALUE_TESTS,MACHINE,PARENT_CASE_NO,PARENT_CIRCUIT_NO,POWERED ANALOG,POWER UP,SERIAL NO,SHORTS TESTING,TESTJET,WRKSTN_NM
0,0,0,0,0,0,4,Line3,4,CNC_083,CA83,CR832,0,0,C8321,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line3,4,CNC_083,CA83,CR833,0,0,C8331,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line3,3,CNC_083,CA83,,0,0,CR831,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,2,Line3,2,CNC_083,CA83,,0,0,CR832,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line3,2,CNC_083,CA83,,0,0,CR833,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,1,Line3,1,CNC_083,,,0,1,CA83_T1,0,1,CASE_LOAD
0,0,0,0,0,1,1,Line3,2,CNC_083,,,0,0,CA83_T2,0,0,CASE_LOAD
0,0,0,0,4,0,0,Line3,3,CNC_083,,,0,0,CA83_T3,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line1,2,CNC_084,CA84,CR841,0,0,C8411,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line1,4,CNC_084,CA84,CR842,0,0,C8421,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line1,3,CNC_084,CA84,CR843,0,0,C8431,0,0,CAPACITOR_LOAD
0,1,0,0,1,0,1,Line1,2,CNC_084,CA84,,0,0,CR841,0,0,CIRCUIT_LOAD
1,0,0,0,0,0,2,Line1,4,CNC_084,CA84,,0,0,CR842,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line1,1,CNC_084,CA84,,0,0,CR843,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line1,3,CNC_084,,,0,0,CA84_T1,0,0,CASE_LOAD
0,0,0,0,0,1,2,Line1,0,CNC_084,,,0,0,CA84_T2,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,4,CNC_084,,,0,0,CA84_T3,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line2,4,CNC_085,CA85,CR851,0,0,C8511,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line2,2,CNC_085,CA85,CR852,0,0,C8521,0,0,CAPACITOR_LOAD
0,0,0,0,1,1,3,Line2,2,CNC_085,CA85,CR853,0,0,C8531,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,2,Line2,2,CNC_085,CA85,,0,0,CR851,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,2,Line2,4,CNC_085,CA85,,0,0,CR852,1,1,CIRCUIT_LOAD
0,0,0,0,2,0,3,Line2,1,CNC_085,CA85,,0,0,CR853,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line2,2,CNC_085,,,0,0,CA85_T1,0,0,CASE_LOAD
0,0,1,0,0,0,2,Line2,4,CNC_085,,,0,0,CA85_T2,0,0,CASE_LOAD
1,0,0,0,1,0,2,Line2,1,CNC_085,,,0,0,CA85_T3,0,0,CASE_LOAD
0,0,0,1,3,0,4,Line3,2,CNC_086,CA86,CR861,0,0,C8611,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line3,2,CNC_086,CA86,CR862,0,0,C8621,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line3,2,CNC_086,CA86,CR863,0,0,C8631,0,0,CAPACITOR_LOAD
0,0,0,0,3,0,1,Line3,4,CNC_086,CA86,,0,0,CR861,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line3,3,CNC_086,CA86,,0,0,CR862,0,0,CIRCUIT_LOAD
1,0,0,0,2,0,4,Line3,2,CNC_086,CA86,,0,0,CR863,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line3,1,CNC_086,,,0,0,CA86_T1,1,0,CASE_LOAD
0,1,0,0,2,0,2,Line3,3,CNC_086,,,0,0,CA86_T2,0,0,CASE_LOAD
1,0,0,0,2,0,1,Line3,4,CNC_086,,,0,0,CA86_T3,0,0,CASE_LOAD
0,0,0,0,0,1,3,Line1,1,CNC_087,CA87,CR871,0,0,C8711,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,0,Line1,3,CNC_087,CA87,CR872,0,0,C8721,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line1,1,CNC_087,CA87,CR873,0,0,C8731,0,0,CAPACITOR_LOAD
0,0,0,0,3,0,3,Line1,3,CNC_087,CA87,,0,0,CR871,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,3,Line1,3,CNC_087,CA87,,0,0,CR872,0,1,CIRCUIT_LOAD
0,0,0,0,2,0,2,Line1,2,CNC_087,CA87,,0,0,CR873,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line1,4,CNC_087,,,0,0,CA87_T1,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line1,3,CNC_087,,,0,0,CA87_T2,0,0,CASE_LOAD
0,0,0,0,0,0,0,Line1,0,CNC_087,,,0,0,CA87_T3,0,0,CASE_LOAD
0,0,0,0,1,0,4,Line2,2,CNC_088,CA88,CR881,0,0,C8811,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line2,3,CNC_088,CA88,CR882,0,0,C8821,0,0,CAPACITOR_LOAD
0,0,0,0,0,1,2,Line2,2,CNC_088,CA88,CR883,0,1,C8831,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,2,Line2,4,CNC_088,CA88,,0,0,CR881,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,1,Line2,3,CNC_088,CA88,,0,0,CR882,0,0,CIRCUIT_LOAD
1,1,0,0,4,0,0,Line2,2,CNC_088,CA88,,0,1,CR883,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line2,3,CNC_088,,,0,0,CA88_T1,0,0,CASE_LOAD
0,0,0,0,3,0,2,Line2,3,CNC_088,,,0,0,CA88_T2,0,0,CASE_LOAD
0,0,0,0,1,0,0,Line2,4,CNC_088,,,0,0,CA88_T3,1,0,CASE_LOAD
0,0,0,0,0,0,4,Line3,3,CNC_089,CA89,CR891,0,0,C8911,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,4,Line3,3,CNC_089,CA89,CR892,0,0,C8921,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,0,Line3,4,CNC_089,CA89,CR893,0,0,C8931,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,1,Line3,4,CNC_089,CA89,,0,0,CR891,0,1,CIRCUIT_LOAD
0,0,0,0,2,0,1,Line3,2,CNC_089,CA89,,0,0,CR892,0,1,CIRCUIT_LOAD
0,0,0,0,4,0,1,Line3,4,CNC_089,CA89,,0,0,CR893,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,3,Line3,1,CNC_089,,,0,0,CA89_T1,0,0,CASE_LOAD
0,1,0,0,2,0,2,Line3,1,CNC_089,,,0,0,CA89_T2,0,0,CASE_LOAD
1,0,0,0,0,0,0,Line3,1,CNC_089,,,0,0,CA89_T3,0,0,CASE_LOAD
0,0,0,0,1,1,4,Line1,4,CNC_090,CA90,CR901,0,0,C9011,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line1,1,CNC_090,CA90,CR902,0,0,C9021,0,0,CAPACITOR_LOAD
0,1,0,0,3,1,4,Line1,4,CNC_090,CA90,CR903,0,0,C9031,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line1,3,CNC_090,CA90,,0,0,CR901,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,2,Line1,1,CNC_090,CA90,,0,0,CR902,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,3,Line1,2,CNC_090,CA90,,0,0,CR903,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line1,3,CNC_090,,,0,0,CA90_T1,0,0,CASE_LOAD
0,0,0,0,4,0,1,Line1,4,CNC_090,,,0,0,CA90_T2,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,4,CNC_090,,,0,0,CA90_T3,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line2,1,CNC_091,CA91,CR911,0,0,C9111,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,3,Line2,0,CNC_091,CA91,CR912,0,0,C9121,0,1,CAPACITOR_LOAD
0,0,0,0,1,0,1,Line2,3,CNC_091,CA91,CR913,0,0,C9131,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,4,Line2,2,CNC_091,CA91,,0,0,CR911,0,0,CIRCUIT_LOAD
0,0,0,0,3,0,2,Line2,2,CNC_091,CA91,,0,0,CR912,0,1,CIRCUIT_LOAD
0,0,0,0,2,0,3,Line2,2,CNC_091,CA91,,0,0,CR913,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line2,3,CNC_091,,,0,0,CA91_T1,0,0,CASE_LOAD
0,0,0,0,4,0,1,Line2,1,CNC_091,,,0,0,CA91_T2,0,0,CASE_LOAD
0,0,0,0,0,0,0,Line2,2,CNC_091,,,0,0,CA91_T3,0,0,CASE_LOAD
0,1,0,0,0,0,3,Line3,3,CNC_092,CA92,CR921,0,0,C9211,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line3,3,CNC_092,CA92,CR922,0,0,C9221,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,3,Line3,3,CNC_092,CA92,CR923,0,0,C9231,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,2,Line3,2,CNC_092,CA92,,0,0,CR921,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line3,2,CNC_092,CA92,,0,0,CR922,0,0,CIRCUIT_LOAD
0,1,0,1,0,0,2,Line3,3,CNC_092,CA92,,0,0,CR923,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,1,Line3,1,CNC_092,,,0,0,CA92_T1,0,0,CASE_LOAD
0,0,0,0,0,0,1,Line3,2,CNC_092,,,0,0,CA92_T2,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line3,1,CNC_092,,,0,0,CA92_T3,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,4,CNC_093,CA93,CR931,0,0,C9311,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,1,Line1,1,CNC_093,CA93,CR932,0,0,C9321,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,0,Line1,4,CNC_093,CA93,CR933,0,0,C9331,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,1,Line1,4,CNC_093,CA93,,0,0,CR931,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,2,Line1,3,CNC_093,CA93,,0,0,CR932,0,0,CIRCUIT_LOAD
0,0,0,0,3,0,4,Line1,1,CNC_093,CA93,,0,0,CR933,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line1,0,CNC_093,,,0,0,CA93_T1,0,0,CASE_LOAD
0,0,0,0,4,0,4,Line1,4,CNC_093,,,0,0,CA93_T2,0,0,CASE_LOAD
0,0,0,1,2,0,3,Line1,3,CNC_093,,,0,0,CA93_T3,0,0,CASE_LOAD
1,0,0,0,2,0,1,Line2,4,CNC_094,CA94,CR941,0,0,C9411,0,0,CAPACITOR_LOAD
0,0,0,0,2,1,2,Line2,0,CNC_094,CA94,CR942,0,0,C9421,0,0,CAPACITOR_LOAD
1,0,0,0,0,0,2,Line2,4,CNC_094,CA94,CR943,0,0,C9431,0,0,CAPACITOR_LOAD
1,0,0,0,1,0,2,Line2,4,CNC_094,CA94,,0,0,CR941,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,0,Line2,3,CNC_094,CA94,,0,0,CR942,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,1,Line2,2,CNC_094,CA94,,0,0,CR943,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line2,0,CNC_094,,,0,0,CA94_T1,0,0,CASE_LOAD
0,0,0,0,0,0,1,Line2,3,CNC_094,,,0,0,CA94_T2,0,0,CASE_LOAD
0,0,0,0,2,0,2,Line2,1,CNC_094,,,0,0,CA94_T3,0,0,CASE_LOAD
0,0,0,0,2,0,2,Line3,4,CNC_095,CA95,CR951,0,0,C9511,0,0,CAPACITOR_LOAD
0,0,1,0,0,0,4,Line3,3,CNC_095,CA95,CR952,0,0,C9521,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line3,1,CNC_095,CA95,CR953,0,0,C9531,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line3,3,CNC_095,CA95,,0,0,CR951,0,0,CIRCUIT_LOAD
0,0,0,0,3,0,3,Line3,3,CNC_095,CA95,,0,0,CR952,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line3,2,CNC_095,CA95,,0,0,CR953,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,3,Line3,3,CNC_095,,,0,0,CA95_T1,0,0,CASE_LOAD
0,0,0,0,1,0,2,Line3,2,CNC_095,,,0,0,CA95_T2,0,0,CASE_LOAD
0,0,0,1,2,0,2,Line3,2,CNC_095,,,0,0,CA95_T3,0,0,CASE_LOAD
0,0,0,0,3,0,1,Line1,3,CNC_096,CA96,CR961,0,0,C9611,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line1,2,CNC_096,CA96,CR962,0,0,C9621,1,0,CAPACITOR_LOAD
0,0,0,0,1,0,0,Line1,4,CNC_096,CA96,CR963,0,0,C9631,0,1,CAPACITOR_LOAD
0,1,1,0,3,0,0,Line1,0,CNC_096,CA96,,0,0,CR961,0,0,CIRCUIT_LOAD
0,0,0,0,3,0,3,Line1,3,CNC_096,CA96,,0,0,CR962,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,0,Line1,1,CNC_096,CA96,,0,0,CR963,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,2,Line1,2,CNC_096,,,0,0,CA96_T1,0,0,CASE_LOAD
1,0,0,0,1,0,2,Line1,3,CNC_096,,,0,1,CA96_T2,0,0,CASE_LOAD
0,0,0,0,3,1,1,Line1,4,CNC_096,,,0,1,CA96_T3,0,0,CASE_LOAD
0,0,0,0,1,0,1,Line2,2,CNC_097,CA97,CR971,0,0,C9711,0,0,CAPACITOR_LOAD
1,0,0,0,0,0,2,Line2,2,CNC_097,CA97,CR972,0,0,C9721,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,2,Line2,3,CNC_097,CA97,CR973,0,0,C9731,0,1,CAPACITOR_LOAD
1,0,0,0,0,0,4,Line2,3,CNC_097,CA97,,0,0,CR971,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line2,0,CNC_097,CA97,,0,0,CR972,0,0,CIRCUIT_LOAD
0,0,0,0,3,0,1,Line2,1,CNC_097,CA97,,0,0,CR973,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,1,Line2,1,CNC_097,,,0,0,CA97_T1,0,0,CASE_LOAD
0,0,0,0,3,0,1,Line2,2,CNC_097,,,0,0,CA97_T2,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line2,4,CNC_097,,,0,0,CA97_T3,0,0,CASE_LOAD
0,0,0,1,0,0,1,Line3,2,CNC_098,CA98,CR981,0,0,C9811,0,0,CAPACITOR_LOAD
1,0,0,0,3,0,4,Line3,1,CNC_098,CA98,CR982,0,0,C9821,0,0,CAPACITOR_LOAD
0,0,0,1,0,0,1,Line3,2,CNC_098,CA98,CR983,0,0,C9831,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line3,0,CNC_098,CA98,,0,0,CR981,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line3,3,CNC_098,CA98,,0,0,CR982,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line3,1,CNC_098,CA98,,0,0,CR983,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line3,0,CNC_098,,,0,0,CA98_T1,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line3,2,CNC_098,,,0,0,CA98_T2,1,0,CASE_LOAD
0,1,0,0,0,0,4,Line3,1,CNC_098,,,0,0,CA98_T3,0,0,CASE_LOAD
1,0,0,0,0,0,0,Line1,3,CNC_099,CA99,CR991,0,0,C9911,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line1,3,CNC_099,CA99,CR992,0,0,C9921,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line1,0,CNC_099,CA99,CR993,0,0,C9931,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line1,0,CNC_099,CA99,,0,0,CR991,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,2,Line1,1,CNC_099,CA99,,0,0,CR992,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,0,Line1,0,CNC_099,CA99,,0,0,CR993,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,0,Line1,4,CNC_099,,,0,0,CA99_T1,0,0,CASE_LOAD
0,0,1,0,0,0,0,Line1,4,CNC_099,,,0,0,CA99_T2,0,0,CASE_LOAD
0,0,0,0,4,0,2,Line1,4,CNC_099,,,0,0,CA99_T3,0,0,CASE_LOAD
0,0,0,0,3,0,3,Line2,1,CNC_100,CA100,CR1001,0,0,C10011,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,3,Line2,3,CNC_100,CA100,CR1002,0,0,C10021,0,0,CAPACITOR_LOAD
0,0,0,0,3,0,4,Line2,0,CNC_100,CA100,CR1003,0,0,C10031,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,0,Line2,0,CNC_100,CA100,,0,0,CR1001,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,2,Line2,3,CNC_100,CA100,,0,0,CR1002,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line2,4,CNC_100,CA100,,0,0,CR1003,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,1,Line2,2,CNC_100,,,0,0,CA100_T1,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line2,2,CNC_100,,,0,0,CA100_T2,0,0,CASE_LOAD
0,0,0,0,0,0,1,Line2,0,CNC_100,,,0,0,CA100_T3,0,0,CASE_LOAD
